hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Martha's Vineyard Hospital,2026-03-27,3.0.0,Martha's Vineyard Hospital,1 Hospital Rd Oak Bluffs MA 02557-1477,2042,1194866210,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Office Visit, Established Pat","PX-90000103","CDM","99215","CPT","0914","RC","","","","outpatient","","","300.00","225.00","UNITED HEALTHCARE [1016]","HB MVH MEDICARE","163.89","","APC Price ($163.89). The procedure can be bundled into a comprehensive APC if other services qualifying for that comprehensive APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","350.92","139.23","350.92","20","163.89","163.89","other","OPPS APC"
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","AETNA [1001]","HB MVH AETNA","83.81","86.4","","20.84","20.84","24.52","1 through 10","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","CIGNA [1006]","HB MVH CIGNA HMO / PPO","90.40","93.2","","154.51","83.75","154.51","11","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","76.34","78.7","","140.35","134.94","140.35","32","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","67.32","69.4","","123.71","123.71","371.13","23","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","70.71","72.9","","129.98","129.98","162.10","27","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","both","","","97.00","72.75","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","89.78","92.56","","71.03","71.03","71.03","18","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","outpatient","","","97.00","72.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","68.37","70.48","","34.57","34.57","40.67","38","36.66","68.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100046","CDM","99212","CPT","0961","RC","","","","outpatient","","","97.00","72.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","68.37","70.48","","34.57","34.57","40.67","73","36.66","68.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","AETNA [1001]","HB MVH AETNA","147.74","86.4","","48.97","41.62","48.97","114","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","CIGNA [1006]","HB MVH CIGNA HMO / PPO","159.37","93.2","","218.45","218.45","218.45","109","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","CIGNA ALTERNATE [1018]","HB MVH CIGNA HMO / PPO","159.37","93.2","","155.41","147.41","155.41","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","190.77","198.42","756","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","HARVARD PILGRIM ALTERNATE [120002]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","198.42","198.42","20","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","INTERNATIONAL COMMERCIAL [140001]","HB MVH CIGNA HMO / PPO","159.37","93.2","","218.45","218.45","218.45","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","100.89","59","","174.91","169.74","174.91","19","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","118.67","69.4","","174.91","169.74","174.91","465","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","124.66","72.9","","183.76","178.35","183.76","570","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","158.28","92.56","","141.26","34.87","141.26","188","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","both","","","171.00","128.25","UNITED HEALTHCARE ALTERNATE [1020]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","198.42","198.42","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","120.52","70.48","","76.09","64.68","180.05","884","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","120.52","70.48","","76.09","64.68","76.09","1 through 10","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100047","CDM","99213","CPT","0961","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","120.52","70.48","","64.68","64.68","180.05","1644","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","AETNA [1001]","HB MVH AETNA","250.56","86.4","","75.55","64.22","75.55","141","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","CIGNA [1006]","HB MVH CIGNA HMO / PPO","270.28","93.2","","320.57","320.57","320.57","102","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","228.23","78.7","","291.18","291.18","291.18","707","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","HARVARD PILGRIM ALTERNATE [120002]","HB MVH HPHC HMO / POS / PPO","228.23","78.7","","291.18","291.18","291.18","17","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","INTERNATIONAL COMMERCIAL [140001]","HB MVH CIGNA HMO / PPO","270.28","93.2","","320.57","320.57","320.57","1 through 10","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","171.10","59","","256.67","256.67","256.67","14","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","201.26","69.4","","256.67","249.09","306.41","384","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","211.41","72.9","","269.67","261.73","269.67","507","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","both","","","290.00","217.50","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","268.42","92.56","","217.43","57.98","217.43","151","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","204.39","70.48","","112.26","95.42","264.22","793","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","204.39","70.48","","95.42","94.34","112.26","1 through 10","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100048","CDM","99214","CPT","0961","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","204.39","70.48","","112.26","95.42","264.22","1581","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","AETNA [1001]","HB MVH AETNA","294.62","86.4","","107.12","107.12","214.95","11","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","CIGNA [1006]","HB MVH CIGNA HMO / PPO","317.81","93.2","","364.97","364.97","598.51","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","CIGNA ALTERNATE [1018]","HB MVH CIGNA HMO / PPO","317.81","93.2","","364.97","364.97","364.97","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","268.37","78.7","","331.51","318.73","331.51","113","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","201.19","59","","292.22","292.22","292.22","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","236.65","69.4","","292.22","283.59","292.22","32","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","248.59","72.9","","307.02","297.98","307.02","63","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","both","","","341.00","255.75","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","315.63","92.56","","307.37","92.84","307.37","18","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","240.34","70.48","","166.79","141.77","300.81","109","150.01","240.34","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","240.34","70.48","","141.77","141.77","141.77","1 through 10","150.01","240.34","percent of total billed charges",""
"Office Visit, Established Pat","PX-96100049","CDM","99215","CPT","0961","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","240.34","70.48","","166.79","141.77","300.81","229","150.01","240.34","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","AETNA [1001]","HB MVH AETNA","32.83","86.4","","67.20","8.90","67.20","31","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","CIGNA [1006]","HB MVH CIGNA HMO / PPO","35.42","93.2","","73.52","71.04","73.52","19","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","29.91","78.7","","64.53","64.53","94.37","35","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","26.37","69.4","","56.88","55.20","56.88","157","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","27.70","72.9","","59.76","55.28","87.40","128","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","both","","","38.00","28.50","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","35.17","92.56","","25.33","25.33","25.33","1 through 10","22.42","35.42","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","outpatient","","","38.00","28.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","26.78","70.48","","10.09","8.58","58.55","32","9.07","26.78","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300520","CDM","99211","CPT","0983","RC","","","","outpatient","","","38.00","28.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","26.78","70.48","","10.09","8.58","58.55","54","9.07","26.78","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","AETNA [1001]","HB MVH AETNA","83.81","86.4","","20.84","20.84","24.52","1 through 10","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","CIGNA [1006]","HB MVH CIGNA HMO / PPO","90.40","93.2","","154.51","83.75","154.51","11","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","76.34","78.7","","140.35","134.94","140.35","32","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","67.32","69.4","","123.71","123.71","371.13","23","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","70.71","72.9","","129.98","129.98","162.10","27","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","both","","","97.00","72.75","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","89.78","92.56","","71.03","71.03","71.03","18","57.23","90.4","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","outpatient","","","97.00","72.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","68.37","70.48","","34.57","34.57","40.67","38","36.66","68.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300521","CDM","99212","CPT","0983","RC","","","","outpatient","","","97.00","72.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","68.37","70.48","","34.57","34.57","40.67","73","36.66","68.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","AETNA [1001]","HB MVH AETNA","147.74","86.4","","48.97","41.62","48.97","114","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","CIGNA [1006]","HB MVH CIGNA HMO / PPO","159.37","93.2","","218.45","218.45","218.45","109","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","CIGNA ALTERNATE [1018]","HB MVH CIGNA HMO / PPO","159.37","93.2","","155.41","147.41","155.41","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","190.77","198.42","756","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","HARVARD PILGRIM ALTERNATE [120002]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","198.42","198.42","20","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","INTERNATIONAL COMMERCIAL [140001]","HB MVH CIGNA HMO / PPO","159.37","93.2","","218.45","218.45","218.45","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","100.89","59","","174.91","169.74","174.91","19","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","118.67","69.4","","174.91","169.74","174.91","465","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","124.66","72.9","","183.76","178.35","183.76","570","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","158.28","92.56","","141.26","34.87","141.26","188","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","both","","","171.00","128.25","UNITED HEALTHCARE ALTERNATE [1020]","HB MVH HPHC HMO / POS / PPO","134.58","78.7","","198.42","198.42","198.42","1 through 10","100.89","159.37","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","120.52","70.48","","76.09","64.68","180.05","884","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","120.52","70.48","","76.09","64.68","76.09","1 through 10","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300522","CDM","99213","CPT","0983","RC","","","","outpatient","","","171.00","128.25","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","120.52","70.48","","64.68","64.68","180.05","1644","68.78","120.52","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","AETNA [1001]","HB MVH AETNA","250.56","86.4","","75.55","64.22","75.55","141","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","CIGNA [1006]","HB MVH CIGNA HMO / PPO","270.28","93.2","","320.57","320.57","320.57","102","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","228.23","78.7","","291.18","291.18","291.18","707","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","HARVARD PILGRIM ALTERNATE [120002]","HB MVH HPHC HMO / POS / PPO","228.23","78.7","","291.18","291.18","291.18","17","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","INTERNATIONAL COMMERCIAL [140001]","HB MVH CIGNA HMO / PPO","270.28","93.2","","320.57","320.57","320.57","1 through 10","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","171.10","59","","256.67","256.67","256.67","14","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","201.26","69.4","","256.67","249.09","306.41","384","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","211.41","72.9","","269.67","261.73","269.67","507","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","both","","","290.00","217.50","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","268.42","92.56","","217.43","57.98","217.43","151","171.1","270.28","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","204.39","70.48","","112.26","95.42","264.22","793","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","204.39","70.48","","95.42","94.34","112.26","1 through 10","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300523","CDM","99214","CPT","0983","RC","","","","outpatient","","","290.00","217.50","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","204.39","70.48","","112.26","95.42","264.22","1581","101.19","204.39","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","AETNA [1001]","HB MVH AETNA","294.62","86.4","","107.12","107.12","214.95","11","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","CIGNA [1006]","HB MVH CIGNA HMO / PPO","317.81","93.2","","364.97","364.97","598.51","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","CIGNA ALTERNATE [1018]","HB MVH CIGNA HMO / PPO","317.81","93.2","","364.97","364.97","364.97","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","HARVARD PILGRIM [120001]","HB MVH HPHC HMO / POS / PPO","268.37","78.7","","331.51","318.73","331.51","113","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL GIC","201.19","59","","292.22","292.22","292.22","1 through 10","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL HMO","236.65","69.4","","292.22","283.59","292.22","32","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","MGB HEALTH PLAN [150001]","HB MVH MGBHP COMMERCIAL PPO","248.59","72.9","","307.02","297.98","307.02","63","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","both","","","341.00","255.75","UNITED HEALTHCARE [1016]","HB MVH UNITED HMO / PPO / INDEMNITY","315.63","92.56","","307.37","92.84","307.37","18","201.19","317.81","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS HMO","240.34","70.48","","166.79","141.77","300.81","109","150.01","240.34","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS INDEMNITY","240.34","70.48","","141.77","141.77","141.77","1 through 10","150.01","240.34","percent of total billed charges",""
"Office Visit, Established Pat","PX-98300524","CDM","99215","CPT","0983","RC","","","","outpatient","","","341.00","255.75","BLUE CROSS BLUE SHIELD [110001]","HB MVH BLUE CROSS PPO","240.34","70.48","","166.79","141.77","300.81","229","150.01","240.34","percent of total billed charges",""
