hospital_name,last_updated_on,version,location_name,hospital_address,license_number|NH,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Wentworth Douglass Hospital,2026-03-27,3.0.0,Wentworth Douglass Hospital,789 Central Ave Dover NH 03820,00010,1033118104,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","both","","","581.00","348.60","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","710.05","","Case rate ($710.05). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","561.00","379.72","561.00","1 through 10","108.88","710.05","other","OPPS APC"
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","both","","","581.00","348.60","WELLPOINT [1015]","HB WDH ANTHEM PPO","573.93","","Case rate ($573.93). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","561.00","561.00","561.00","1 through 10","108.88","710.05","other","OPPS APC"
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","GENERIC COMMERCIAL [1009]","HB WDH AMERIHEALTH CARITAS","83.78","14.42","","69.34","69.34","80.90","1 through 10","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","67.57","11.63","","77.25","68.67","77.25","1 through 10","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","422.50","72.72","","407.96","407.96","407.96","20","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","365.45","62.9","","353.43","353.43","1060.29","12","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","449.69","77.4","","434.78","434.78","434.78","1 through 10","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Cereb","PX-40000052","CDM","76821","CPT","0402","RC","","","","outpatient","","","581.00","348.60","WELLSENSE NH [1050]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","67.57","11.63","","331.30","66.26","331.30","1 through 10","67.57","449.69","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","both","","","227.00","136.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","710.05","","Case rate ($710.05). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","219.00","148.22","219.00","1 through 10","108.88","710.05","other","OPPS APC"
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","both","","","227.00","136.20","WELLPOINT [1015]","HB WDH ANTHEM PPO","573.93","","Case rate ($573.93). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","219.00","219.00","219.00","1 through 10","108.88","710.05","other","OPPS APC"
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","GENERIC COMMERCIAL [1009]","HB WDH AMERIHEALTH CARITAS","32.73","14.42","","27.07","27.07","31.58","1 through 10","26.4","175.7","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","26.40","11.63","","30.16","26.81","30.16","1 through 10","26.4","175.7","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","165.07","72.72","","159.26","159.26","159.26","19","26.4","175.7","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","142.78","62.9","","137.97","137.97","413.91","13","26.4","175.7","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","175.70","77.4","","169.73","169.73","169.73","1 through 10","26.4","175.7","percent of total billed charges",""
"US Fetal Doppler Velocimerty Umbil","PX-40000051","CDM","76820","CPT","0402","RC","","","","outpatient","","","227.00","136.20","WELLSENSE NH [1050]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","26.40","11.63","","129.35","25.87","129.35","1 through 10","26.4","175.7","percent of total billed charges",""
"US Guidance Intraoperative","PX-40000085","CDM","76998","CPT","0402","RC","","","","both","","","1921.00","1152.60","AETNA [1001]","HB WDH AETNA COMMERCIAL","1340.86","69.8","","1294.09","1294.09","1294.09","1 through 10","1093.05","1632.85","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","both","","","486.00","291.60","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM PPO","","","Case rate ($0).","469.00","469.00","469.00","1 through 10","276.53","413.1","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","both","","","486.00","291.60","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","276.53","56.9","","266.86","266.86","266.86","1 through 10","276.53","413.1","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","both","","","486.00","291.60","WELLPOINT [1015]","HB WDH ANTHEM PPO","","","Case rate ($0).","469.00","469.00","469.00","1 through 10","276.53","413.1","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","GENERIC COMMERCIAL [1009]","HB WDH AMERIHEALTH CARITAS","70.08","14.42","","67.63","57.97","536.63","1 through 10","56.52","376.16","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","56.52","11.63","","64.58","57.41","118.45","1 through 10","56.52","376.16","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","353.42","72.72","","341.06","341.06","341.06","1 through 10","56.52","376.16","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","305.69","62.9","","295.47","295.47","295.47","13","56.52","376.16","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","376.16","77.4","","363.48","363.48","363.48","1 through 10","56.52","376.16","percent of total billed charges",""
"US Guided Needle Placement","PX-40000074","CDM","76942","CPT","0402","RC","","","","outpatient","","","486.00","291.60","WELLSENSE NH [1050]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","56.52","11.63","","55.40","55.40","55.40","1 through 10","56.52","376.16","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","both","","","341.00","204.60","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","194.03","56.9","","187.20","187.20","187.21","1 through 10","194.03","289.85","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","GENERIC COMMERCIAL [1009]","HB WDH AMERIHEALTH CARITAS","49.17","14.42","","47.44","40.66","47.44","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","39.66","11.63","","83.09","45.30","83.09","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","214.08","62.78","","206.55","206.55","206.55","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","247.98","72.72","","239.25","239.25","239.25","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","214.49","62.9","","207.27","207.27","207.27","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","263.93","77.4","","254.98","254.98","254.98","1 through 10","39.66","263.93","percent of total billed charges",""
"US Guided Vascular Access","PX-40000071","CDM","76937","CPT","0402","RC","","","","outpatient","","","341.00","204.60","WELLSENSE NH [1050]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","39.66","11.63","","38.86","38.86","38.86","1 through 10","39.66","263.93","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","587.88","","Case rate ($587.88). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","573.54","573.54","575.52","1 through 10","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","253.14","","Case rate ($253.14). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.97","246.97","246.97","15","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM MEDICARE REPLACEMENT + PATHWAYS","90.15","","APC Price ($91.99). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","92.00","88.54","92.00","1 through 10","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM PPO","475.18","","Case rate ($475.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","463.58","463.58","465.18","12","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","MARTIN'S POINT [160007]","HB WDH MEDICARE","91.99","","APC Price ($91.99). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","92.00","92.00","92.00","1 through 10","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","PHCS MULTIPLAN [1022]","HB WDH PHCS MULTIPLAN","868.70","85","","838.10","838.10","838.10","1 through 10","90.15","868.7","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","TRICARE [160005]","HB WDH MEDICARE","91.99","","APC Price ($91.99). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","92.00","92.00","92.00","1 through 10","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","both","","","1022.00","613.20","WELLPOINT [1015]","HB WDH ANTHEM PPO","475.18","","Case rate ($475.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","463.58","463.58","463.58","1 through 10","90.15","868.7","other","OPPS APC"
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","GENERIC COMMERCIAL [1009]","HB WDH AMERIHEALTH CARITAS","147.37","14.42","","142.18","142.18","1072.67","1 through 10","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","118.86","11.63","","135.77","116.46","249.01","15","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","HARVARD PILGRIM [120001]","HB WDH HPHC ELEVATE","641.61","62.78","","619.01","619.01","619.01","1 through 10","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","743.20","72.72","","717.02","717.02","717.02","14","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","642.84","62.9","","621.18","621.18","621.18","11","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","791.03","77.4","","764.15","764.15","764.15","1 through 10","118.86","791.03","percent of total billed charges",""
"US Hips Infant Static","PX-40000067","CDM","76886","CPT","0402","RC","","","","outpatient","","","1022.00","613.20","WELLSENSE NH [1050]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","118.86","11.63","","116.46","116.46","116.46","1 through 10","118.86","791.03","percent of total billed charges",""
"US Intravascular Initial Vessel","PX-48000107","CDM","92978","CPT","0481","RC","","","","outpatient","","","4551.00","2730.60","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","3309.49","72.72","","3193.86","3193.86","3193.86","1 through 10","529.28","3522.47","percent of total billed charges",""
"US Lmtd Jt/Fcl Eval Nonvasc Xtr Strux R-T W/Img","PX-40000065","CDM","76882","CPT","0402","RC","","","","both","","","872.00","523.20","MARTIN'S POINT [160007]","HB WDH MEDICARE","111.10","","APC Price ($111.10). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","109.22","109.22","109.22","1 through 10","108.88","741.2","other","OPPS APC"
"US Lmtd Jt/Fcl Eval Nonvasc Xtr Strux R-T W/Img","PX-40000065","CDM","76882","CPT","0402","RC","","","","both","","","872.00","523.20","MEDICARE [2001]","HB WDH MEDICARE","111.10","","APC Price ($111.10). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.11","111.11","111.11","1 through 10","108.88","741.2","other","OPPS APC"
"US Lmtd Jt/Fcl Eval Nonvasc Xtr Strux R-T W/Img","PX-40000065","CDM","76882","CPT","0402","RC","","","","both","","","872.00","523.20","PHCS MULTIPLAN [1022]","HB WDH PHCS MULTIPLAN","741.20","85","","2469.82","714.85","2469.82","1 through 10","108.88","741.2","percent of total billed charges",""
"US Lmtd Jt/Fcl Eval Nonvasc Xtr Strux R-T W/Img","PX-40000065","CDM","76882","CPT","0402","RC","","","","both","","","872.00","523.20","UNITED HEALTHCARE [1016]","HB WDH MEDICARE","111.10","","APC Price ($111.10). The procedure is conditionally packaged with other services, and it is only paid if it is the highest rate for the service date. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","111.11","107.12","111.11","25","108.88","741.2","other","OPPS APC"
"US Lmtd Jt/Fcl Eval Nonvasc Xtr Strux R-T W/Img","PX-40000065","CDM","76882","CPT","0402","RC","","","","outpatient","","","872.00","523.20","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","634.12","72.72","","611.58","527.98","611.58","1 through 10","101.41","674.93","percent of total billed charges",""
"US Pelvis Non OB","PX-40000055","CDM","76856","CPT","0402","RC","","","","both","","","1037.00","622.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","710.05","","Case rate ($710.05). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","692.73","692.73","696.33","11","108.88","881.45","other","OPPS APC"
"US Pelvis Non OB","PX-40000055","CDM","76856","CPT","0402","RC","","","","both","","","1037.00","622.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM HMO","305.75","","Case rate ($305.75). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","298.29","298.29","299.84","30","108.88","881.45","other","OPPS APC"
"US Pelvis Non OB","PX-40000055","CDM","76856","CPT","0402","RC","","","","both","","","1037.00","622.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM MEDICARE REPLACEMENT + PATHWAYS","108.88","","APC Price ($111.10). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","111.11","108.89","188.89","28","108.88","881.45","other","OPPS APC"
"US Pelvis Non OB","PX-40000055","CDM","76856","CPT","0402","RC","","","","both","","","1037.00","622.20","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM PPO","573.93","","Case rate ($573.93). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($0) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","559.93","298.29","1371.98","16","108.88","881.45","other","OPPS APC"
"US Pelvis Non OB","PX-40000055","CDM","76856","CPT","0402","RC","","","","both","","","1037.00","622.20","HUMANA [1012]","HB WDH HUMANA MEDICARE REPLACEMENT","114.43","","APC Price ($111.10). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.204). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 103%.","114.44","112.46","114.44","1 through 10","108.88","881.45","other","OPPS APC"
