hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Salem Hospital,2026-03-27,3.0.0,Salem Hospital,81 Highland Ave Salem MA 01970,2014,1730121633,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Ot Home Instruction/Program 15min","PX-43000034","CDM","97535","CPT","0431","RC","","","","both","","","187.00","140.25","AETNA [1001]","HB CH AETNA HMO / PPO","109.02","58.3","","75.57","75.57","75.57","1 through 10","35.26","364.8","percent of total billed charges",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","183.00","137.25","AETNA [1001]","HB CH AETNA HMO / PPO","106.69","58.3","","100.93","71.69","273.55","23","38.35","364.8","percent of total billed charges",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","both","","","183.00","137.25","UNITED HEALTHCARE [1016]","HB SLM UNITED MEDICARE REPLACEMENT","38.35","","Practice Expense (PE) is calculated as PE = 4 * (Full Fee Schedule Amount - Reduced Fee Schedule Amount). If the service has the largest PE of all therapy procedures for the service date, it is reimbursed at the full fee schedule amount ($39.13). Only one unit of the service will be reimbursed at this amount for that service date. Otherwise, it will be reimbursed at the reduced fee schedule amount ($27.12). Each line will be capped at the line billed amount. Final payment is multiplied by 98%.","30.08","24.87","35.29","18","38.35","364.8","fee schedule",""
"Ot Therapeutic Activity 15 Min","PX-43000031","CDM","97530","CPT","0431","RC","","","","outpatient","","","183.00","137.25","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","143.56","78.45","","94.56","94.56","94.56","1 through 10","91.5","254.62","percent of total billed charges",""
"Other And Unspecified Gastrointestinal Hemorrhage,MAJOR","253","DRG","","","","","","","","inpatient","","","30429.40","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","26681.61","","Standard inlier is a Case rate ($26,681.61). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $37,130, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($3,787.34) for the length of stay and the standard reimbursement.","26681.60","26681.60","26681.60","1 through 10","5184.93","42639.47","case rate",""
"Other And Unspecified Gastrointestinal Hemorrhage,MAJOR","253","DRG","","","","","","","","inpatient","","","30429.40","","MASSHEALTH [3001]","HB SLM MEDICAID","10227.07","","Case rate ($11,046.42). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $53,476.42, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","11046.96","11046.96","11046.96","1 through 10","5184.93","42639.47","case rate",""
"Other And Unspecified Gastrointestinal Hemorrhage,MAJOR","253","DRG","","","","","","","","inpatient","","","30429.40","","WELLSENSE [1003]","HB SLM WELLSENSE MCO","10227.60","","Case rate ($11,018.63). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $53,448.63, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","11046.96","11046.96","17454.20","1 through 10","5184.93","42639.47","case rate",""
"Other And Unspecified Gastrointestinal Hemorrhage,MINOR","253","DRG","","","","","","","","inpatient","","","12326.60","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","13649.95","","Standard inlier is a Case rate ($13,649.95). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $25,650, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($1,937.66) for the length of stay and the standard reimbursement.","13649.95","13649.95","13649.95","1 through 10","5184.93","42639.47","case rate",""
"Other And Unspecified Gastrointestinal Hemorrhage,MINOR","253","DRG","","","","","","","","inpatient","","","12326.60","","MASSHEALTH [3001]","HB SLM MEDICAID","5184.93","","Case rate ($5,600.32). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $48,030.32, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","5600.60","5600.60","5600.60","1 through 10","5184.93","42639.47","case rate",""
"Other And Unspecified Gastrointestinal Hemorrhage,MODERATE","253","DRG","","","","","","","","inpatient","","","35135.48","","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","11400.8028","","Fee schedule rate ($16,012.71). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.433), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,410), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","11400.8028","25842.34","25842.34","1 through 10","5184.93","42639.47","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","22561.15","","Standard inlier is a Case rate ($22,561.15). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $34,792, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($3,202.64) for the length of stay and the standard reimbursement.","22561.15","22561.15","22561.15","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","24235.18","","Standard inlier is a Case rate ($24,235.18). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $34,792, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($3,440.08) for the length of stay and the standard reimbursement.","23133.58","23133.58","23133.58","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","9808.1298","","Fee schedule rate ($21,181.57). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.433), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,410), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","9808.1298","18004.66","18004.66","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","MASSHEALTH [3001]","HB SLM MEDICAID","9152.16","","Case rate ($9,885.39). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $52,315.39, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","9885.88","9885.88","9885.88","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","MASSHEALTH ALTERNATE [3003]","HB SLM MEDICAID","9152.16","","Case rate ($9,885.39). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $52,315.39, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","1390.58","1390.58","1390.58","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MAJOR","663","DRG","","","","","","","","inpatient","","","26114.13","","TUFTS HEALTH PUBLIC PLANS [1013]","HB SLM MEDICAID","9152.16","","Case rate ($9,885.39). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $52,315.39, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","9885.88","9885.88","9885.88","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MINOR","663","DRG","","","","","","","","inpatient","","","15512.87","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","11421.54","","Standard inlier is a Case rate ($11,421.54). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $23,366, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($1,621.33) for the length of stay and the standard reimbursement.","10902.52","10902.52","10902.52","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MINOR","663","DRG","","","","","","","","inpatient","","","15512.87","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","12269.01","","Standard inlier is a Case rate ($12,269.01). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $23,366, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($1,741.53) for the length of stay and the standard reimbursement.","11711.32","11711.32","11711.32","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MINOR","663","DRG","","","","","","","","inpatient","","","15512.87","","MASSHEALTH [3001]","HB SLM MEDICAID","4913.06","","Case rate ($5,306.67). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $47,736.67, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","25130.40","25130.40","25130.40","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MODERATE","663","DRG","","","","","","","","inpatient","","","25331.68","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","16155.39","","Standard inlier is a Case rate ($16,155.39). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $28,222, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,293.32) for the length of stay and the standard reimbursement.","15421.25","15421.25","15421.25","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MODERATE","663","DRG","","","","","","","","inpatient","","","25331.68","","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","9808.1298","","Fee schedule rate ($13,483.98). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.433), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($93,410), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","9808.1298","13483.98","13483.98","1 through 10","4913.06","73026.21","case rate",""
"Other Anemia And Disorders Of Blood And Blood-Forming Organs,MODERATE","663","DRG","","","","","","","","inpatient","","","25331.68","","WELLSENSE [1003]","HB SLM WELLSENSE MCO","6465.79","","Case rate ($6,965.87). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $49,395.87, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6983.78","6983.78","6983.78","1 through 10","4913.06","73026.21","case rate",""
"Other Antepartum Diagnoses Without O.R. Procedures With Cc","832","MS-DRG","","","","","","","","inpatient","","","22355.85","16766.89","AETNA [1001]","HB SLM AETNA MEDICARE REPLACEMENT","7205.12","","Case rate ($6,995.26). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.343, exceeds $6,818.59, add-ons for qualifying new technology services are included. If operating cost exceeds $50,568.22 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.034, exceeds $4,832.03, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.6. The base transfer operating payment is the transfer adjustment factor * $6,069.25 + an uncompensated DSH payment of $427.60. The transfer operating threshold is the transfer adjustment factor * $6,390.98 + an uncompensated DSH payment of $427.60. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $498.41. The transfer capital threshold is the transfer adjustment factor * $498.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 103%.","6535.83","6535.83","6535.83","1 through 10","6855.35","7407.22","other","Inpatient DRG"
"Other Antepartum Diagnoses Without O.R. Procedures With Cc","832","MS-DRG","","","","","","","","inpatient","","","22355.85","16766.89","FALLON HEALTH [1008]","HB SLM MEDICAID","","","Base payment rate plus any adjustments related to capital costs, transfers and outliers.","5589.14","1216.40","7930.17","1 through 10","6855.35","7407.22","case rate",""
"Other Antepartum Diagnoses Without O.R. Procedures With Cc","832","MS-DRG","","","","","","","","inpatient","","","22355.85","16766.89","MEDICARE [2001]","HB SLM MEDICARE","6995.26","","Case rate ($6,995.26). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.343, exceeds $6,818.59, add-ons for qualifying new technology services are included. If operating cost exceeds $50,568.22 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.034, exceeds $4,832.03, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.6. The base transfer operating payment is the transfer adjustment factor * $6,069.25 + an uncompensated DSH payment of $427.60. The transfer operating threshold is the transfer adjustment factor * $6,390.98 + an uncompensated DSH payment of $427.60. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $498.41. The transfer capital threshold is the transfer adjustment factor * $498.41. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","0.04","0.04","0.04","1 through 10","6855.35","7407.22","other","Inpatient Replacement Plans DRG"
"Other Back And Neck Disorders, Fractures And Injuries,EXTREME","347","DRG","","","","","","","","inpatient","","","54014.80","","MASSHEALTH [3001]","HB SLM MEDICAID","16322.41","","Case rate ($17,630.10). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $60,060.10, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","17630.97","17630.97","17630.97","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,EXTREME","347","DRG","","","","","","","","inpatient","","","54014.80","","MASSHEALTH ALTERNATE [3003]","HB SLM MEDICAID","16322.41","","Case rate ($17,630.10). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $60,060.10, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","1390.58","1390.58","1390.58","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MAJOR","347","DRG","","","","","","","","inpatient","","","47392.48","","MASSHEALTH [3001]","HB SLM MEDICAID","9152.16","","Case rate ($9,885.39). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $52,315.39, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","9885.88","9885.88","9885.88","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MAJOR","347","DRG","","","","","","","","inpatient","","","47392.48","","WELLSENSE [1003]","HB SLM WELLSENSE MCO","9152.64","","Case rate ($9,860.52). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $52,290.52, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","695.29","695.29","695.29","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MINOR","347","DRG","","","","","","","","inpatient","","","24709.44","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","14218.70","","Standard inlier is a Case rate ($14,218.70). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $26,234, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,018.40) for the length of stay and the standard reimbursement.","14218.70","14218.70","14218.70","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MINOR","347","DRG","","","","","","","","inpatient","","","24709.44","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","15273.72","","Standard inlier is a Case rate ($15,273.72). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $26,234, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,168.04) for the length of stay and the standard reimbursement.","15273.72","15273.72","15273.72","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MINOR","347","DRG","","","","","","","","inpatient","","","24709.44","","MASSHEALTH [3001]","HB SLM MEDICAID","5019.29","","Case rate ($5,421.42). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $47,851.42, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","5421.69","5421.69","5421.69","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MINOR","347","DRG","","","","","","","","inpatient","","","24709.44","","MGB HEALTH PLAN [150001]","HB SLM MGBHP EMPLOYEE PPO","13083.72","","Fee schedule rate ($13,083.72). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.3002), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($51,248), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","13083.72","13083.72","13083.72","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MINOR","347","DRG","","","","","","","","inpatient","","","24709.44","","WELLSENSE [1003]","HB SLM WELLSENSE MCO","5019.56","","Case rate ($5,407.78). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $47,837.78, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","9054.22","9054.22","9054.22","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MODERATE","347","DRG","","","","","","","","inpatient","","","37044.33","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","17930.27","","Standard inlier is a Case rate ($17,930.27). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $30,043, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,545.27) for the length of stay and the standard reimbursement.","17930.27","17930.27","17930.27","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MODERATE","347","DRG","","","","","","","","inpatient","","","37044.33","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","19260.69","","Standard inlier is a Case rate ($19,260.69). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $30,043, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,733.97) for the length of stay and the standard reimbursement.","18385.20","18385.20","18385.20","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MODERATE","347","DRG","","","","","","","","inpatient","","","37044.33","","MASSHEALTH [3001]","HB SLM MEDICAID","6254.13","","Case rate ($6,755.18). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $49,185.18, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","6755.51","6755.51","6755.51","1 through 10","5019.29","101007.55","case rate",""
"Other Back And Neck Disorders, Fractures And Injuries,MODERATE","347","DRG","","","","","","","","inpatient","","","37044.33","","WELLSENSE [1003]","HB SLM WELLSENSE MCO","6254.45","","Case rate ($6,738.19). If cost, defined as total billed times cost-to-charge ratio (0.4484), exceeds outlier threshold $49,168.19, an outlier payment of 60% of the excess amount is included. For transfer scenarios, reimbursement is the lesser of a per diem of $0.00 and the sum of the standard inlier and any outlier amount.","1843.22","1461.16","6755.51","1 through 10","5019.29","101007.55","case rate",""
"Other Bladder Procedures,MINOR","445","DRG","","","","","","","","inpatient","","","26364.46","","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","22899.46","","Standard inlier is a Case rate ($22,899.46). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.2938, exceeds the outlier threshold of $35,139, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($3,250.67) for the length of stay and the standard reimbursement.","22899.46","22899.46","22899.46","1 through 10","8176.63","48839.99","case rate",""
"Other Cardiothoracic Procedures Without McC","229","MS-DRG","","","","","","","","inpatient","","","65126.03","48844.52","MEDICARE [2001]","HB SLM MEDICARE","30560.37","","Case rate ($30,560.37). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.343, exceeds $28,321.72, add-ons for qualifying new technology services are included. If operating cost exceeds $72,071.35 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.034, exceeds $6,508.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.4. The base transfer operating payment is the transfer adjustment factor * $27,957.41 + an uncompensated DSH payment of $427.60. The transfer operating threshold is the transfer adjustment factor * $27,894.12 + an uncompensated DSH payment of $427.60. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $2,175.36. The transfer capital threshold is the transfer adjustment factor * $2,175.36. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","29972.41","29972.41","30150.33","1 through 10","28510.97","31145.4055","other","Inpatient DRG"
"Other Cardiothoracic Procedures Without McC","229","MS-DRG","","","","","","","","inpatient","","","65126.03","48844.52","TUFTS HEALTH PLAN [170001]","HB SLM TUFTS + COMM CARE ALLIANCE MCARE","28510.97","","Case rate ($29,092.83). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.343, exceeds $28,321.72, add-ons for qualifying new technology services are included. If operating cost exceeds $72,071.35 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.034, exceeds $6,508.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.4. The base transfer operating payment is the transfer adjustment factor * $26,489.87 + an uncompensated DSH payment of $427.60. The transfer operating threshold is the transfer adjustment factor * $27,894.12 + an uncompensated DSH payment of $427.60. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $2,175.36. The transfer capital threshold is the transfer adjustment factor * $2,175.36. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 98%.","28141.24","28141.24","28141.24","1 through 10","28510.97","31145.4055","other","Inpatient DRG"
"Other Cardiothoracic Procedures Without McC","229","MS-DRG","","","","","","","","inpatient","","","65126.03","48844.52","UNITED HEALTHCARE [1016]","HB SLM UNITED MEDICARE REPLACEMENT","28510.97","","Case rate ($29,092.83). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.343, exceeds $28,321.72, add-ons for qualifying new technology services are included. If operating cost exceeds $72,071.35 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.034, exceeds $6,508.98, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 2.4. The base transfer operating payment is the transfer adjustment factor * $26,489.87 + an uncompensated DSH payment of $427.60. The transfer operating threshold is the transfer adjustment factor * $27,894.12 + an uncompensated DSH payment of $427.60. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $2,175.36. The transfer capital threshold is the transfer adjustment factor * $2,175.36. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount. Final payment is multiplied by 98%.","23503.78","23503.78","23503.78","1 through 10","28510.97","31145.4055","other","Inpatient DRG"
