hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Brigham and Women's Faulkner Hospital,2026-03-27,3.0.0,Brigham and Women's Faulkner Hospital,1153 Centre St Boston MA 02130-3446,2048,1578677811,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Myocardial Strain Imaging Quan Assmt","PX-48000441","CDM","93356","CPT","0483","RC","","","","outpatient","","","750.00","562.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","444.75","59.3","","427.19","427.19","427.19","1 through 10","375","588.38","percent of total billed charges",""
"Myocardial Strain Imaging Quan Assmt","PX-48000441","CDM","93356","CPT","0483","RC","","","","outpatient","","","750.00","562.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","588.38","78.45","","560.46","332.13","560.46","1 through 10","375","588.38","percent of total billed charges",""
"Myoglobin","PX-30000581","CDM","83874","CPT","0301","RC","","","","both","","","150.00","112.50","AETNA [1001]","HB CH AETNA HMO / PPO","87.45","58.3","","82.78","80.09","82.78","1 through 10","12.66","109.5","percent of total billed charges",""
"Myoglobin","PX-30000581","CDM","83874","CPT","0301","RC","","","","outpatient","","","150.00","112.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","117.68","78.45","","112.24","66.52","112.24","1 through 10","13.32","117.68","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","AETNA [1001]","HB CH AETNA HMO / PPO","3537.32","58.3","","554.95","91.85","1421.75","94","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","4429.23","73","","2490.03","2490.03","2490.03","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","3537.32","58.3","","750.00","750.00","750.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","3215.74","53","","1192.50","120.84","4149.90","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","5157.32","85","","750.00","75.00","750.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","6067.44","100","","657.00","121.50","1971.00","14","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","6067.44","100","","75.00","75.00","75.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","6067.44","100","","366.00","144.00","1971.00","45","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","4429.23","73","","667.50","667.50","667.50","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2696.98","44.45","","123.77","123.77","123.77","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","WELLPOINT [1015]","HB CH WELLPOINT","4727.14","77.91","","483.51","229.32","1316.08","96","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6067.44","4550.58","CIGNA [1006]","HB CH CIGNA HMO / PPO","3597.99","59.3","","439.50","225.34","1872.27","197","3033.72","4759.91","percent of total billed charges",""
"NAIL ANKLE 11X200MM T2 TITANIUM ARTHRODESIS LEFT","SUP-ITM-10033506","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6067.44","4550.58","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","4759.91","78.45","","385.32","55.36","1815.62","58","3033.72","4759.91","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","AETNA [1001]","HB CH AETNA HMO / PPO","3537.32","58.3","","554.95","91.85","1421.75","94","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","4429.23","73","","2490.03","2490.03","2490.03","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","3537.32","58.3","","750.00","750.00","750.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","3215.74","53","","1192.50","120.84","4149.90","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","5157.32","85","","750.00","75.00","750.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","6067.44","100","","657.00","121.50","1971.00","14","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","6067.44","100","","75.00","75.00","75.00","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","6067.44","100","","366.00","144.00","1971.00","45","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","4429.23","73","","667.50","667.50","667.50","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2696.98","44.45","","123.77","123.77","123.77","1 through 10","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","both","","","6067.44","4550.58","WELLPOINT [1015]","HB CH WELLPOINT","4727.14","77.91","","483.51","229.32","1316.08","96","2696.98","6067.44","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6067.44","4550.58","CIGNA [1006]","HB CH CIGNA HMO / PPO","3597.99","59.3","","439.50","225.34","1872.27","197","3033.72","4759.91","percent of total billed charges",""
"NAIL ANKLE 12X300MM T2 LEFT","SUP-ITM-10033510","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6067.44","4550.58","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","4759.91","78.45","","385.32","55.36","1815.62","58","3033.72","4759.91","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","both","","","578.31","433.73","AETNA [1001]","HB CH AETNA HMO / PPO","337.15","58.3","","1830.28","315.58","1830.28","1 through 10","257.06","578.31","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","both","","","578.31","433.73","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","422.17","73","","4170.85","4170.85","4170.85","1 through 10","257.06","578.31","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","both","","","578.31","433.73","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","257.06","44.45","","649.55","649.55","649.55","1 through 10","257.06","578.31","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","both","","","578.31","433.73","WELLPOINT [1015]","HB CH WELLPOINT","450.56","77.91","","8998.38","2542.37","8998.38","20","257.06","578.31","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","578.31","433.73","CIGNA [1006]","HB CH CIGNA HMO / PPO","342.94","59.3","","1891.61","1609.14","3664.18","25","289.16","453.68","percent of total billed charges",""
"NAIL BONE 1.5MMX300 FEMORAL TI ELASTIC","SUP-ITM-10040837","CDM","C1889","HCPCS","0278","RC","","","","outpatient","","","578.31","433.73","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","453.68","78.45","","1470.68","1310.06","2481.69","19","289.16","453.68","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","AETNA [1001]","HB CH AETNA HMO / PPO","2673.56","58.3","","554.95","91.85","1421.75","94","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","3347.68","73","","2490.03","2490.03","2490.03","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","2673.56","58.3","","750.00","750.00","750.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","2430.51","53","","1192.50","120.84","4149.90","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","3897.98","85","","750.00","75.00","750.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","4585.86","100","","657.00","121.50","1971.00","14","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","4585.86","100","","75.00","75.00","75.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","4585.86","100","","366.00","144.00","1971.00","45","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","3347.68","73","","667.50","667.50","667.50","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2038.41","44.45","","123.77","123.77","123.77","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","WELLPOINT [1015]","HB CH WELLPOINT","3572.84","77.91","","483.51","229.32","1316.08","96","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","4585.86","3439.39","CIGNA [1006]","HB CH CIGNA HMO / PPO","2719.41","59.3","","439.50","225.34","1872.27","197","2292.93","3597.61","percent of total billed charges",""
"NAIL BONE 10CMX15 PHOENIX TITANIUM INTRAMEDULLARY ANKLE","SUP-ITM-10072718","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","4585.86","3439.39","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","3597.61","78.45","","385.32","55.36","1815.62","58","2292.93","3597.61","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","AETNA [1001]","HB CH AETNA HMO / PPO","2673.56","58.3","","554.95","91.85","1421.75","94","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","3347.68","73","","2490.03","2490.03","2490.03","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","2673.56","58.3","","750.00","750.00","750.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","2430.51","53","","1192.50","120.84","4149.90","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","3897.98","85","","750.00","75.00","750.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","4585.86","100","","657.00","121.50","1971.00","14","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","4585.86","100","","75.00","75.00","75.00","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","4585.86","100","","366.00","144.00","1971.00","45","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","3347.68","73","","667.50","667.50","667.50","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2038.41","44.45","","123.77","123.77","123.77","1 through 10","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","both","","","4585.86","3439.39","WELLPOINT [1015]","HB CH WELLPOINT","3572.84","77.91","","483.51","229.32","1316.08","96","2038.41","4585.86","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","4585.86","3439.39","CIGNA [1006]","HB CH CIGNA HMO / PPO","2719.41","59.3","","439.50","225.34","1872.27","197","2292.93","3597.61","percent of total billed charges",""
"NAIL BONE 10CMX18 ANKLE INTRAMEDULLARY PHOENIX TI","SUP-ITM-10072719","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","4585.86","3439.39","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","3597.61","78.45","","385.32","55.36","1815.62","58","2292.93","3597.61","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","AETNA [1001]","HB CH AETNA HMO / PPO","3527.15","58.3","","554.95","91.85","1421.75","94","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","4416.50","73","","2490.03","2490.03","2490.03","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","3527.15","58.3","","750.00","750.00","750.00","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","3206.50","53","","1192.50","120.84","4149.90","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","5142.50","85","","750.00","75.00","750.00","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","6050.00","100","","657.00","121.50","1971.00","14","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL PPO","6050.00","100","","75.00","75.00","75.00","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","6050.00","100","","366.00","144.00","1971.00","45","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","PHCS MULTIPLAN [1022]","HB CH CLARITEV (PRIMARY PPO)","4416.50","73","","667.50","667.50","667.50","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","UNITED HEALTHCARE [1016]","HB AMC CH UNITED NEW BUSINESS DISCOUNT","2689.23","44.45","","123.77","123.77","123.77","1 through 10","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","both","","","6050.00","4537.50","WELLPOINT [1015]","HB CH WELLPOINT","4713.56","77.91","","483.51","229.32","1316.08","96","2689.23","6050","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6050.00","4537.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","3587.65","59.3","","439.50","225.34","1872.27","197","3025","4746.23","percent of total billed charges",""
"NAIL BONE 10X150MM PHANTOM TTC LT","SUP-ITM-10285960","CDM","C1713","HCPCS","0278","RC","","","","outpatient","","","6050.00","4537.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","4746.23","78.45","","385.32","55.36","1815.62","58","3025","4746.23","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","AETNA [1001]","HB CH AETNA HMO / PPO","7374.95","58.3","","554.95","91.85","1421.75","94","5622.93","12650","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","HEALTH NEW ENGLAND [1034]","HB CH CLARITEV (PRIMARY PPO)","9234.50","73","","2490.03","2490.03","2490.03","1 through 10","5622.93","12650","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","INTERNATIONAL COMMERCIAL [140001]","HB CH AETNA HMO / PPO","7374.95","58.3","","750.00","750.00","750.00","1 through 10","5622.93","12650","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","INTERNATIONAL COMMERCIAL [140001]","HB CH ONE TEAM HEALTH INTERNATIONAL","6704.50","53","","1192.50","120.84","4149.90","1 through 10","5622.93","12650","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL GIC","10752.50","85","","750.00","75.00","750.00","1 through 10","5622.93","12650","percent of total billed charges",""
"NAIL BONE 10X175MM PHANTOM ACTIVCORE","SUP-ITM-10285947","CDM","C1713","HCPCS","0278","RC","","","","both","","","12650.00","9487.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP COMMERCIAL HMO","12650.00","100","","657.00","121.50","1971.00","14","5622.93","12650","percent of total billed charges",""
