hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Massachusetts Eye and Ear,2026-03-27,3.0.0,Massachusetts Eye and Ear,243 Charles St Boston MA 02114,2167,1639101751,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Intraocular Procedures Without Cc/McC","117","MS-DRG","","","","","","","","inpatient","","","27674.59","20755.94","MEDICARE [2001]","HB MEE MEDICARE","12625.59","","Case rate ($12,625.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $14,747.24, add-ons for qualifying new technology services are included. If operating cost exceeds $59,474.24 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,423.44, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $8,973.24 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $12,161.40 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,066.49. The transfer capital threshold is the transfer adjustment factor * $1,066.49. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","14678.45","144.28","14769.70","1 through 10","12378.71","14545.32","other","Inpatient Replacement Plans DRG"
"Intraocular Procedures Without Cc/McC","117","MS-DRG","","","","","","","","inpatient","","","27674.59","20755.94","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","12625.59","","Case rate ($12,625.59). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $14,747.24, add-ons for qualifying new technology services are included. If operating cost exceeds $59,474.24 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,423.44, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 1.9. The base transfer operating payment is the transfer adjustment factor * $8,973.24 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $12,161.40 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,066.49. The transfer capital threshold is the transfer adjustment factor * $1,066.49. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","16834.37","16834.37","16834.37","1 through 10","12378.71","14545.32","other","Inpatient Replacement Plans DRG"
"Intraocular Procedures Without Cc/McC","117","TRIS-DRG","","","","","","","","inpatient","","","23489.67","","TRICARE [160005]","HB MEE MEDICARE","","","Fee schedule rate ($0). Wage-adjusted base payment rate plus any adjustments related to capital costs, indirect medical education (IME), disproportionate share hospital (DSH) adjustors, new technology, hemophilia, sole community hospital (SCH) and Medicare Dependent Hospital (MDH) adjustors, transfers, and outliers.","18896.35","18896.35","18896.35","1 through 10","","","other","Inpatient Replacement Plans DRG standard_charge|negotiated_dollar calculated as 0;"
"Iridoplasty Photocoag 1/More Sessn","PX-76001620","CDM","66762","CPT","0761","RC","","","","both","","","839.00","629.25","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","641.08","641.08","641.08","1 through 10","429.57","651.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session","PX-36000104","CDM","66761","CPT","0761","RC","","","","both","","","848.00","636.00","HARVARD PILGRIM [120001]","HB MEE HARVARD PILGRIM","496.18","","Case rate ($496.18). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 202%, 101 procedures at 0%.","1096.56","972.51","1096.56","1 through 10","434.18","651.43","other","Multiple Surgery"
"Iridotomy/Irridectomy Laser Surg per Session","PX-36000104","CDM","66761","CPT","0761","RC","","","","both","","","848.00","636.00","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","646.37","645.97","965.21","1 through 10","434.18","651.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session|BILATERAL PROCEDURE","PX-36000104","CDM","66761","CPT","0761","RC","","","50","both","","","848.00","636.00","MEDICARE [2001]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by 1.5 divided by the quantity. Otherwise the payment is divided by the quantity. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","977.24","977.24","977.24","1 through 10","651.43","1503.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session|BILATERAL PROCEDURE","PX-36000104","CDM","66761","CPT","0761","RC","","","50","both","","","848.00","636.00","MOLINA [1014]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by 1.5 divided by the quantity. Otherwise the payment is divided by the quantity. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","977.25","977.25","977.25","1 through 10","651.43","1503.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session|BILATERAL PROCEDURE","PX-36000104","CDM","66761","CPT","0761","RC","","","50","both","","","848.00","636.00","TUFTS HEALTH PLAN [170001]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by 1.5 divided by the quantity. Otherwise the payment is divided by the quantity. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","1313.08","1313.08","1313.08","1 through 10","651.43","1503.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session|BILATERAL PROCEDURE","PX-36000104","CDM","66761","CPT","0761","RC","","","50","both","","","848.00","636.00","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","651.43","","APC Price ($651.43). If the procedure is the highest rate for the service date, then the payment is multiplied by 1.5 divided by the quantity. Otherwise the payment is divided by the quantity. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","957.70","957.70","957.70","1 through 10","651.43","1503.43","other","OPPS APC"
"Iridotomy/Irridectomy Laser Surg per Session|BILATERAL PROCEDURE","PX-36000104","CDM","66761","CPT","0761","RC","","","50","outpatient","","","848.00","636.00","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","851.12","","Case rate ($851.12). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 132.5%, 66.25 procedures at 0%.","1127.73","1080.92","1127.73","18","851.12","1985.53","other","ASC "
"IRON","PX-30000531","CDM","83540","CPT","0301","RC","","","","both","","","31.00","23.25","AETNA [1001]","HB MEE AETNA","15.87","51.2","","14.55","14.55","14.55","1 through 10","6.47","77.87","percent of total billed charges",""
"IRON","PX-30000531","CDM","83540","CPT","0301","RC","","","","outpatient","","","31.00","23.25","CIGNA [1006]","HB MEE CIGNA","24.03","77.5","","22.74","17.52","22.74","1 through 10","15.38","941.1","percent of total billed charges",""
"Iron Binding Capacity","PX-30000532","CDM","83550","CPT","0301","RC","","","","both","","","167.00","125.25","AETNA [1001]","HB MEE AETNA","85.50","51.2","","78.57","78.57","78.57","1 through 10","8.74","121.91","percent of total billed charges",""
"Iron Binding Capacity","PX-30000532","CDM","83550","CPT","0301","RC","","","","outpatient","","","167.00","125.25","CIGNA [1006]","HB MEE CIGNA","129.43","77.5","","122.80","94.59","122.80","1 through 10","20.79","941.1","percent of total billed charges",""
"Islet Cell Antibody","PX-30000843","CDM","86341","CPT","0302","RC","","","","both","","","239.00","179.25","INTERNATIONAL COMMERCIAL [140001]","HB AMC / MEE / PCC / ONE TEAM HEALTH INTERNATIONAL","155.35","65","","150.80","150.80","150.80","1 through 10","20.4","174.47","percent of total billed charges",""
"IV Infus Hydration Ea Additional Hour - 96361","PX-26000002","CDM","96361","CPT","0260","RC","","","","both","","","81.00","60.75","WELLPOINT [1015]","HB MEE WELLPOINT","56.73","70.04","","55.97","55.97","55.97","1 through 10","41.47","818.35","percent of total billed charges",""
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","AETNA [1001]","HB MEE AETNA","240.13","51.2","","221.16","221.16","221.16","1 through 10","240.13","378.1","percent of total billed charges",""
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","AETNA [1001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","258.37","258.37","258.37","1 through 10","240.13","378.1","other","OPPS APC"
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","BLUE CROSS BLUE SHIELD [110001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.21","246.21","250.21","1 through 10","240.13","378.1","other","OPPS APC"
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.21","246.21","246.21","1 through 10","240.13","378.1","other","OPPS APC"
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","INTERNATIONAL COMMERCIAL [140001]","HB MEE AETNA","240.13","51.2","","221.16","221.16","221.16","1 through 10","240.13","378.1","percent of total billed charges",""
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","MEDICARE [2001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","250.21","250.21","500.42","33","240.13","378.1","other","OPPS APC"
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","245.21","233.93","245.71","1 through 10","240.13","378.1","other","OPPS APC"
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","both","","","469.00","351.75","UNITED HEALTHCARE [1016]","HB MEE UNITED","355.88","75.88","","339.40","339.40","366.87","1 through 10","240.13","378.1","percent of total billed charges",""
"IV Infus Non-Chemo Initial Up to 1 Hr - 96365","PX-26000003","CDM","96365","CPT","0260","RC","","","","outpatient","","","469.00","351.75","CIGNA [1006]","HB MEE CIGNA","363.48","77.5","","400.89","345.65","1202.67","21","283.62","941.1","percent of total billed charges",""
"IV Infus Non-Chemo Same Drug Ea Hr - 96366","PX-26000004","CDM","96366","CPT","0260","RC","","","","both","","","82.00","61.50","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","53.91","53.91","53.91","1 through 10","41.98","76.52","other","OPPS APC"
"IV Infus Non-Chemo Same Drug Ea Hr - 96366","PX-26000004","CDM","96366","CPT","0260","RC","","","","both","","","82.00","61.50","MEDICARE [2001]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","54.79","54.79","155.55","20","41.98","76.52","other","OPPS APC"
"IV Infus Non-Chemo Same Drug Ea Hr - 96366","PX-26000004","CDM","96366","CPT","0260","RC","","","","both","","","82.00","61.50","UNITED HEALTHCARE [1016]","HB MEE UNITED","62.22","75.88","","59.54","59.54","59.54","1 through 10","41.98","76.52","percent of total billed charges",""
"IV Infus Non-Chemo Same Drug Ea Hr - 96366","PX-26000004","CDM","96366","CPT","0260","RC","","","","outpatient","","","82.00","61.50","CIGNA [1006]","HB MEE CIGNA","63.55","77.5","","88.85","60.64","240.00","17","57.4","941.1","percent of total billed charges",""
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","AETNA [1001]","HB MEE AETNA","230.91","51.2","","221.16","221.16","221.16","1 through 10","230.91","378.1","percent of total billed charges",""
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","AETNA [1001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","258.37","258.37","258.37","1 through 10","230.91","378.1","other","OPPS APC"
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","BLUE CROSS BLUE SHIELD [110001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.21","246.21","250.21","1 through 10","230.91","378.1","other","OPPS APC"
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.21","246.21","246.21","1 through 10","230.91","378.1","other","OPPS APC"
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","INTERNATIONAL COMMERCIAL [140001]","HB MEE AETNA","230.91","51.2","","221.16","221.16","221.16","1 through 10","230.91","378.1","percent of total billed charges",""
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","MEDICARE [2001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","250.21","250.21","500.42","33","230.91","378.1","other","OPPS APC"
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","245.21","233.93","245.71","1 through 10","230.91","378.1","other","OPPS APC"
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","both","","","451.00","338.25","UNITED HEALTHCARE [1016]","HB MEE UNITED","342.22","75.88","","339.40","339.40","366.87","1 through 10","230.91","378.1","percent of total billed charges",""
"IV Infusion Therapy/Prophylaxis /Dx 1st to 1 Hr","PX-98301198","CDM","96365","CPT","0983","RC","","","","outpatient","","","451.00","338.25","CIGNA [1006]","HB MEE CIGNA","349.53","77.5","","400.89","345.65","1202.67","21","283.62","941.1","percent of total billed charges",""
"Ivp/ IV < 16 Min Initial Drug - 96374","PX-26000012","CDM","96374","CPT","0260","RC","","","","both","","","295.00","221.25","AETNA [1001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","258.27","258.27","258.27","1 through 10","110.41","378.1","other","OPPS APC"
"Ivp/ IV < 16 Min Initial Drug - 96374","PX-26000012","CDM","96374","CPT","0260","RC","","","","both","","","295.00","221.25","BLUE CROSS BLUE SHIELD [110001]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","250.21","250.21","250.21","1 through 10","110.41","378.1","other","OPPS APC"
"Ivp/ IV < 16 Min Initial Drug - 96374","PX-26000012","CDM","96374","CPT","0260","RC","","","","both","","","295.00","221.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","246.21","246.21","246.21","1 through 10","110.41","378.1","other","OPPS APC"
"Ivp/ IV < 16 Min Initial Drug - 96374","PX-26000012","CDM","96374","CPT","0260","RC","","","","both","","","295.00","221.25","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","250.18","","APC Price ($250.18). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","245.21","233.93","250.21","1 through 10","110.41","378.1","other","OPPS APC"
"Ivp/ IV < 16 Min Initial Drug - 96374","PX-26000012","CDM","96374","CPT","0260","RC","","","","both","","","295.00","221.25","UNITED HEALTHCARE [1016]","HB MEE UNITED","223.85","75.88","","213.61","56.55","287.00","1 through 10","110.41","378.1","percent of total billed charges",""
